CASEID,FUELTYPE,WEATHER,SURFCOND,VIN,DVTOTAL,ROLLOVER,SPEEDLIMIT,BODYTYPE,PASSENGERS,BELTED_PASSENGERS,GAD1,AIRBAG_DEPLOYED,FIRE
2402862,1,1,1,3N1AB8CV2PY2,999,0,89,1,2,1,F,1,1
2402862,1,1,1,3N1AB8CV2PY2,999,0,89,2,2,1,F,1,1
2402862,1,1,1,3N1AB8CV2PY2,999,0,999,1,2,1,F,1,1
2402862,1,1,1,3N1AB8CV2PY2,999,0,999,2,2,1,F,1,1
2402862,1,1,1,4M2DU86W04UJ,999,1,89,1,2,1,F,1,1
2402862,1,1,1,4M2DU86W04UJ,999,1,89,2,2,1,F,1,1
2402862,1,1,1,4M2DU86W04UJ,999,1,999,1,2,1,F,1,1
2402862,1,1,1,4M2DU86W04UJ,999,1,999,2,2,1,F,1,1
2402862,1,1,1,4M2DU86W04UJ,999,0,89,1,2,1,F,1,1
2402862,1,1,1,4M2DU86W04UJ,999,0,89,2,2,1,F,1,1
2402862,1,1,1,4M2DU86W04UJ,999,0,999,1,2,1,F,1,1
2402862,1,1,1,4M2DU86W04UJ,999,0,999,2,2,1,F,1,1
2402862,1,1,1,4M2DU86W04UJ,999,1,89,1,2,1,F,1,1
2402862,1,1,1,4M2DU86W04UJ,999,1,89,2,2,1,F,1,1
2402862,1,1,1,4M2DU86W04UJ,999,1,999,1,2,1,F,1,1
2402862,1,1,1,4M2DU86W04UJ,999,1,999,2,2,1,F,1,1
2402862,1,1,1,4M2DU86W04UJ,999,0,89,1,2,1,F,1,1
2402862,1,1,1,4M2DU86W04UJ,999,0,89,2,2,1,F,1,1
2402862,1,1,1,4M2DU86W04UJ,999,0,999,1,2,1,F,1,1
2402862,1,1,1,4M2DU86W04UJ,999,0,999,2,2,1,F,1,1
2402866,1,2,2,3GCPABEK3PG1,999,1,113,3,1,1,F,1,1
2402870,1,1,1,5TDDK3DC1BS0,17,1,72,4,2,1,F,2,1
2402872,1,1,1,2GNFLFEK7G62,999,1,89,2,2,2,F,1,1
2402883,1,1,1,2C3CDZKG0PH5,999,1,97,1,1,1,F,2,1
2402895,1,1,1,JTMRK4DV2B50,999,1,89,2,2,1,F,2,1
2402910,1,1,1,1G1RB6S50HU1,999,1,89,1,1,1,F,2,1
2402910,11,1,1,1G1RB6S50HU1,999,1,89,1,1,1,F,2,1
2402925,1,8,2,2C3CDZAG6MH5,999,1,113,1,1,1,F,1,1
2402927,1,8,2,3C4NJCAB2JT1,999,1,89,1,1,1,U,1,1
2402944,1,1,1,5TDZA22C04S0,999,1,89,4,1,1,F,1,1
2402946,1,1,1,KL79MMS21MB1,999,1,89,2,4,4,F,1,1
2402949,1,1,1,1HGCP2F33AA1,999,1,56,1,1,1,U,2,1
2402971,1,1,1,WA1AUCF30M10,999,1,89,2,3,3,F,2,1
2402983,1,1,1,JA4J3WA85RZ0,999,1,56,2,1,1,F,1,1
2402986,1,1,1,WVWHR7AN1ME0,11,1,113,1,1,1,F,1,1
2402992,1,8,1,5YFBURHE0FP2,999,1,89,1,2,2,F,2,1
2402998,1,1,1,4S4BTADC8N31,999,1,80,2,1,1,F,1,1
2402999,1,1,1,3C4NJDCB5NT2,999,1,89,2,3,3,F,2,1
2403027,2,1,1,2C4RDGCG4JR2,999,1,113,4,1,1,F,1,1
2403032,1,2,2,2G1125S34F92,18,1,56,1,1,1,F,1,1
2403046,1,1,1,3GCPYFED4LG4,999,1,72,3,1,1,F,1,1
2403056,1,1,1,2GCEC19K8M12,999,1,56,3,1,0,F,0,1
2403057,1,8,1,KL79MNSL8PB1,999,1,89,2,1,1,U,2,1
2403062,1,2,2,WBA3B5G54ENS,999,1,40,1,1,0,R,1,1
2403067,1,1,1,5XYZT3LB9HG4,999,2,105,2,2,2,T,1,1
2403080,1,1,1,1C6JJTEG3ML6,999,1,89,3,2,0,F,1,1
2403082,1,1,1,3N1AB8CV7MY3,999,1,113,1,1,1,F,1,1
2403086,1,1,1,2HKRW2H84LH6,999,1,40,2,2,2,F,1,1
2403094,1,1,1,3N1AB7AP2JY3,999,1,64,1,1,1,F,2,1
2403119,1,1,1,KM8J2CA44KU9,999,1,72,2,1,0,F,0,1
2403145,1,1,1,JN8AT2MTXLW0,999,1,48,2,1,1,F,1,1
2403153,1,1,1,3GTU9CED3MG1,999,1,89,3,1,0,F,2,1
2403162,1,1,1,1N4BL4CV9LC2,999,1,48,1,1,0,F,1,1
2403172,1,1,1,JTJHF10U3202,24,1,40,2,2,0,F,1,1
2403172,1,1,1,JTJHF10U3202,24,1,40,2,2,0,F,1,1
2403172,1,1,1,JTJHF10U3202,24,1,999,2,2,0,F,1,1
2403172,1,1,1,JTJHF10U3202,24,1,999,2,2,0,F,1,1
2403172,1,1,1,JTJHF10U3202,24,0,40,2,2,0,F,1,1
2403172,1,1,1,JTJHF10U3202,24,0,40,2,2,0,F,1,1
2403172,1,1,1,JTJHF10U3202,24,0,999,2,2,0,F,1,1
2403172,1,1,1,JTJHF10U3202,24,0,999,2,2,0,F,1,1
2403172,1,1,1,JTJHF10U3202,999,1,40,2,2,0,F,1,1
2403172,1,1,1,JTJHF10U3202,999,1,40,2,2,0,F,1,1
2403172,1,1,1,JTJHF10U3202,999,1,999,2,2,0,F,1,1
2403172,1,1,1,JTJHF10U3202,999,1,999,2,2,0,F,1,1
2403172,1,1,1,JTJHF10U3202,999,0,40,2,2,0,F,1,1
2403172,1,1,1,JTJHF10U3202,999,0,40,2,2,0,F,1,1
2403172,1,1,1,JTJHF10U3202,999,0,999,2,2,0,F,1,1
2403172,1,1,1,JTJHF10U3202,999,0,999,2,2,0,F,1,1
2403172,1,1,1,5N1AN08W19C5,24,1,40,2,2,0,F,1,1
2403172,1,1,1,5N1AN08W19C5,24,1,40,2,2,0,F,1,1
2403172,1,1,1,5N1AN08W19C5,24,1,999,2,2,0,F,1,1
2403172,1,1,1,5N1AN08W19C5,24,1,999,2,2,0,F,1,1
2403172,1,1,1,5N1AN08W19C5,24,0,40,2,2,0,F,1,1
2403172,1,1,1,5N1AN08W19C5,24,0,40,2,2,0,F,1,1
2403172,1,1,1,5N1AN08W19C5,24,0,999,2,2,0,F,1,1
2403172,1,1,1,5N1AN08W19C5,24,0,999,2,2,0,F,1,1
2403172,1,1,1,5N1AN08W19C5,999,1,40,2,2,0,F,1,1
2403172,1,1,1,5N1AN08W19C5,999,1,40,2,2,0,F,1,1
2403172,1,1,1,5N1AN08W19C5,999,1,999,2,2,0,F,1,1
2403172,1,1,1,5N1AN08W19C5,999,1,999,2,2,0,F,1,1
2403172,1,1,1,5N1AN08W19C5,999,0,40,2,2,0,F,1,1
2403172,1,1,1,5N1AN08W19C5,999,0,40,2,2,0,F,1,1
2403172,1,1,1,5N1AN08W19C5,999,0,999,2,2,0,F,1,1
2403172,1,1,1,5N1AN08W19C5,999,0,999,2,2,0,F,1,1
2403184,1,8,1,1FMCU9G65NUB,999,1,113,2,2,2,F,1,1
2403212,1,1,1,5J8TB4H50EL0,999,1,64,2,1,1,T,2,1
2403215,1,1,1,1GCVKREH5JZ1,999,1,48,3,1,1,F,1,1
2403215,1,1,1,1GCVKREH5JZ1,999,1,48,67,1,1,F,1,1
2403215,1,1,1,1GCVKREH5JZ1,999,1,999,3,1,1,F,1,1
2403215,1,1,1,1GCVKREH5JZ1,999,1,999,67,1,1,F,1,1
2403215,1,1,1,1GCVKREH5JZ1,999,0,48,3,1,1,F,1,1
2403215,1,1,1,1GCVKREH5JZ1,999,0,48,67,1,1,F,1,1
2403215,1,1,1,1GCVKREH5JZ1,999,0,999,3,1,1,F,1,1
2403215,1,1,1,1GCVKREH5JZ1,999,0,999,67,1,1,F,1,1
2403215,1,1,1,1GCVKREH5JZ1,999,1,48,3,1,1,F,1,1
2403215,1,1,1,1GCVKREH5JZ1,999,1,48,67,1,1,F,1,1
2403215,1,1,1,1GCVKREH5JZ1,999,1,999,3,1,1,F,1,1
2403215,1,1,1,1GCVKREH5JZ1,999,1,999,67,1,1,F,1,1
2403215,1,1,1,1GCVKREH5JZ1,999,0,48,3,1,1,F,1,1
2403215,1,1,1,1GCVKREH5JZ1,999,0,48,67,1,1,F,1,1
2403215,1,1,1,1GCVKREH5JZ1,999,0,999,3,1,1,F,1,1
2403215,1,1,1,1GCVKREH5JZ1,999,0,999,67,1,1,F,1,1
2403215,1,1,1,3C63R3CLXMG5,999,1,48,3,1,1,F,1,1
2403215,1,1,1,3C63R3CLXMG5,999,1,48,67,1,1,F,1,1
2403215,1,1,1,3C63R3CLXMG5,999,1,999,3,1,1,F,1,1
2403215,1,1,1,3C63R3CLXMG5,999,1,999,67,1,1,F,1,1
2403215,1,1,1,3C63R3CLXMG5,999,0,48,3,1,1,F,1,1
2403215,1,1,1,3C63R3CLXMG5,999,0,48,67,1,1,F,1,1
2403215,1,1,1,3C63R3CLXMG5,999,0,999,3,1,1,F,1,1
2403215,1,1,1,3C63R3CLXMG5,999,0,999,67,1,1,F,1,1
2403215,1,1,1,3C63R3CLXMG5,999,1,48,3,1,1,F,1,1
2403215,1,1,1,3C63R3CLXMG5,999,1,48,67,1,1,F,1,1
2403215,1,1,1,3C63R3CLXMG5,999,1,999,3,1,1,F,1,1
2403215,1,1,1,3C63R3CLXMG5,999,1,999,67,1,1,F,1,1
2403215,1,1,1,3C63R3CLXMG5,999,0,48,3,1,1,F,1,1
2403215,1,1,1,3C63R3CLXMG5,999,0,48,67,1,1,F,1,1
2403215,1,1,1,3C63R3CLXMG5,999,0,999,3,1,1,F,1,1
2403215,1,1,1,3C63R3CLXMG5,999,0,999,67,1,1,F,1,1
2403217,1,1,1,ZACNJCBB6MPN,10,1,89,2,1,1,L,1,1
2403233,1,1,1,2C3CDXCTXKH5,999,1,89,1,2,0,F,1,1
2403235,1,1,1,1ZVFT82H5651,999,1,89,1,1,1,F,2,1
2403250,1,1,1,WBAUU3C52AA5,999,1,40,1,1,0,F,1,1
2403257,1,1,1,JF2GTDNC8KH2,999,1,89,2,1,1,F,2,1
2403257,11,1,1,JF2GTDNC8KH2,999,1,89,2,1,1,F,2,1
2403260,1,2,2,1FATP8FF0F54,999,1,113,1,2,2,F,1,1
2403262,1,1,1,JTDDPMAEXMJ1,12,1,48,1,1,1,F,2,1
2403262,1,1,1,JTDDPMAEXMJ1,12,1,48,1,1,1,F,2,1
2403262,1,1,1,JTDDPMAEXMJ1,12,1,999,1,1,1,F,2,1
2403262,1,1,1,JTDDPMAEXMJ1,12,1,999,1,1,1,F,2,1
2403262,1,1,1,JTDDPMAEXMJ1,12,0,48,1,1,1,F,2,1
2403262,1,1,1,JTDDPMAEXMJ1,12,0,48,1,1,1,F,2,1
2403262,1,1,1,JTDDPMAEXMJ1,12,0,999,1,1,1,F,2,1
2403262,1,1,1,JTDDPMAEXMJ1,12,0,999,1,1,1,F,2,1
2403262,1,1,1,JTDDPMAEXMJ1,999,1,48,1,1,1,F,2,1
2403262,1,1,1,JTDDPMAEXMJ1,999,1,48,1,1,1,F,2,1
2403262,1,1,1,JTDDPMAEXMJ1,999,1,999,1,1,1,F,2,1
2403262,1,1,1,JTDDPMAEXMJ1,999,1,999,1,1,1,F,2,1
2403262,1,1,1,JTDDPMAEXMJ1,999,0,48,1,1,1,F,2,1
2403262,1,1,1,JTDDPMAEXMJ1,999,0,48,1,1,1,F,2,1
2403262,1,1,1,JTDDPMAEXMJ1,999,0,999,1,1,1,F,2,1
2403262,1,1,1,JTDDPMAEXMJ1,999,0,999,1,1,1,F,2,1
2403262,1,1,1,1G1ZD5ST6PF1,12,1,48,1,1,1,F,2,1
2403262,1,1,1,1G1ZD5ST6PF1,12,1,48,1,1,1,F,2,1
2403262,1,1,1,1G1ZD5ST6PF1,12,1,999,1,1,1,F,2,1
2403262,1,1,1,1G1ZD5ST6PF1,12,1,999,1,1,1,F,2,1
2403262,1,1,1,1G1ZD5ST6PF1,12,0,48,1,1,1,F,2,1
2403262,1,1,1,1G1ZD5ST6PF1,12,0,48,1,1,1,F,2,1
2403262,1,1,1,1G1ZD5ST6PF1,12,0,999,1,1,1,F,2,1
2403262,1,1,1,1G1ZD5ST6PF1,12,0,999,1,1,1,F,2,1
2403262,1,1,1,1G1ZD5ST6PF1,999,1,48,1,1,1,F,2,1
2403262,1,1,1,1G1ZD5ST6PF1,999,1,48,1,1,1,F,2,1
2403262,1,1,1,1G1ZD5ST6PF1,999,1,999,1,1,1,F,2,1
2403262,1,1,1,1G1ZD5ST6PF1,999,1,999,1,1,1,F,2,1
2403262,1,1,1,1G1ZD5ST6PF1,999,0,48,1,1,1,F,2,1
2403262,1,1,1,1G1ZD5ST6PF1,999,0,48,1,1,1,F,2,1
2403262,1,1,1,1G1ZD5ST6PF1,999,0,999,1,1,1,F,2,1
2403262,1,1,1,1G1ZD5ST6PF1,999,0,999,1,1,1,F,2,1
2403282,1,1,1,NM0LS7F28L14,28,1,64,4,1,1,F,1,1
2403293,1,1,1,5TFUY5F12KX8,999,1,40,3,1,1,F,2,1
2403296,1,1,1,JF1GPAL63D28,23,1,113,1,1,1,F,2,1
2403296,1,1,1,JF1GPAL63D28,23,1,113,1,1,1,F,2,1
2403296,1,1,1,JF1GPAL63D28,23,1,999,1,1,1,F,2,1
2403296,1,1,1,JF1GPAL63D28,23,1,999,1,1,1,F,2,1
2403296,1,1,1,JF1GPAL63D28,23,0,113,1,1,1,F,2,1
2403296,1,1,1,JF1GPAL63D28,23,0,113,1,1,1,F,2,1
2403296,1,1,1,JF1GPAL63D28,23,0,999,1,1,1,F,2,1
2403296,1,1,1,JF1GPAL63D28,23,0,999,1,1,1,F,2,1
2403296,1,1,1,JF1GPAL63D28,999,1,113,1,1,1,F,2,1
2403296,1,1,1,JF1GPAL63D28,999,1,113,1,1,1,F,2,1
2403296,1,1,1,JF1GPAL63D28,999,1,999,1,1,1,F,2,1
2403296,1,1,1,JF1GPAL63D28,999,1,999,1,1,1,F,2,1
2403296,1,1,1,JF1GPAL63D28,999,0,113,1,1,1,F,2,1
2403296,1,1,1,JF1GPAL63D28,999,0,113,1,1,1,F,2,1
2403296,1,1,1,JF1GPAL63D28,999,0,999,1,1,1,F,2,1
2403296,1,1,1,JF1GPAL63D28,999,0,999,1,1,1,F,2,1
2403296,1,1,1,3FA6P0HR5DR2,23,1,113,1,1,1,F,2,1
2403296,1,1,1,3FA6P0HR5DR2,23,1,113,1,1,1,F,2,1
2403296,1,1,1,3FA6P0HR5DR2,23,1,999,1,1,1,F,2,1
2403296,1,1,1,3FA6P0HR5DR2,23,1,999,1,1,1,F,2,1
2403296,1,1,1,3FA6P0HR5DR2,23,0,113,1,1,1,F,2,1
2403296,1,1,1,3FA6P0HR5DR2,23,0,113,1,1,1,F,2,1
2403296,1,1,1,3FA6P0HR5DR2,23,0,999,1,1,1,F,2,1
2403296,1,1,1,3FA6P0HR5DR2,23,0,999,1,1,1,F,2,1
2403296,1,1,1,3FA6P0HR5DR2,999,1,113,1,1,1,F,2,1
2403296,1,1,1,3FA6P0HR5DR2,999,1,113,1,1,1,F,2,1
2403296,1,1,1,3FA6P0HR5DR2,999,1,999,1,1,1,F,2,1
2403296,1,1,1,3FA6P0HR5DR2,999,1,999,1,1,1,F,2,1
2403296,1,1,1,3FA6P0HR5DR2,999,0,113,1,1,1,F,2,1
2403296,1,1,1,3FA6P0HR5DR2,999,0,113,1,1,1,F,2,1
2403296,1,1,1,3FA6P0HR5DR2,999,0,999,1,1,1,F,2,1
2403296,1,1,1,3FA6P0HR5DR2,999,0,999,1,1,1,F,2,1
2403308,1,1,1,1G1FB1RS7G01,999,1,64,1,1,1,F,1,1
2403327,1,1,1,1C3CDFBA8DD1,999,1,89,1,1,0,F,2,1
2403332,4,8,1,3VWLL7AJ6CM3,999,1,89,1,1,0,F,1,1
2403337,1,1,1,2T3G1RFV5MC1,999,1,113,2,1,1,F,1,1
2403357,1,1,1,JA4J4VA83NZ0,999,1,40,2,1,1,F,1,1
2403357,1,1,1,JA4J4VA83NZ0,999,1,40,2,1,1,F,1,1
2403357,1,1,1,JA4J4VA83NZ0,999,1,999,2,1,1,F,1,1
2403357,1,1,1,JA4J4VA83NZ0,999,1,999,2,1,1,F,1,1
2403357,1,1,1,JA4J4VA83NZ0,999,0,40,2,1,1,F,1,1
2403357,1,1,1,JA4J4VA83NZ0,999,0,40,2,1,1,F,1,1
2403357,1,1,1,JA4J4VA83NZ0,999,0,999,2,1,1,F,1,1
2403357,1,1,1,JA4J4VA83NZ0,999,0,999,2,1,1,F,1,1
2403357,1,1,1,JA4J4VA83NZ0,999,1,40,2,1,1,F,1,1
2403357,1,1,1,JA4J4VA83NZ0,999,1,40,2,1,1,F,1,1
2403357,1,1,1,JA4J4VA83NZ0,999,1,999,2,1,1,F,1,1
2403357,1,1,1,JA4J4VA83NZ0,999,1,999,2,1,1,F,1,1
2403357,1,1,1,JA4J4VA83NZ0,999,0,40,2,1,1,F,1,1
2403357,1,1,1,JA4J4VA83NZ0,999,0,40,2,1,1,F,1,1
2403357,1,1,1,JA4J4VA83NZ0,999,0,999,2,1,1,F,1,1
2403357,1,1,1,JA4J4VA83NZ0,999,0,999,2,1,1,F,1,1
2403357,1,1,1,JTEBU5JR2D51,999,1,40,2,1,1,F,1,1
2403357,1,1,1,JTEBU5JR2D51,999,1,40,2,1,1,F,1,1
2403357,1,1,1,JTEBU5JR2D51,999,1,999,2,1,1,F,1,1
2403357,1,1,1,JTEBU5JR2D51,999,1,999,2,1,1,F,1,1
2403357,1,1,1,JTEBU5JR2D51,999,0,40,2,1,1,F,1,1
2403357,1,1,1,JTEBU5JR2D51,999,0,40,2,1,1,F,1,1
2403357,1,1,1,JTEBU5JR2D51,999,0,999,2,1,1,F,1,1
2403357,1,1,1,JTEBU5JR2D51,999,0,999,2,1,1,F,1,1
2403357,1,1,1,JTEBU5JR2D51,999,1,40,2,1,1,F,1,1
2403357,1,1,1,JTEBU5JR2D51,999,1,40,2,1,1,F,1,1
2403357,1,1,1,JTEBU5JR2D51,999,1,999,2,1,1,F,1,1
2403357,1,1,1,JTEBU5JR2D51,999,1,999,2,1,1,F,1,1
2403357,1,1,1,JTEBU5JR2D51,999,0,40,2,1,1,F,1,1
2403357,1,1,1,JTEBU5JR2D51,999,0,40,2,1,1,F,1,1
2403357,1,1,1,JTEBU5JR2D51,999,0,999,2,1,1,F,1,1
2403357,1,1,1,JTEBU5JR2D51,999,0,999,2,1,1,F,1,1
2403365,1,2,2,1G1NE52J92M6,999,2,89,1,2,2,L,2,1
2403366,1,1,1,1FMCU9GN2PUA,999,1,89,2,1,1,F,1,1
2403368,1,8,1,1C6SRFNT3NN4,999,1,89,3,1,1,F,1,1
2403373,1,1,1,1C4RJFBG2JC2,999,2,113,2,3,3,R,1,1
2403381,1,1,1,1C4RJFBG8KC7,999,1,56,2,1,1,F,2,1
2403395,1,1,1,3GNFK16T3YG1,999,2,113,2,1,1,T,2,1
2403398,1,1,1,KMHCF35G12U2,999,1,56,1,3,0,F,2,1
2403411,1,1,1,2HKRS4H40RH4,37,1,56,2,1,1,F,1,1
2403417,2,8,1,1GCEC19018Z1,999,1,113,3,1,1,F,1,1
2403418,1,1,1,1HGCV2F34MA0,70,1,89,1,1,1,F,1,1
2403419,1,1,1,1N4AL3AP0JC1,42,1,97,1,1,0,F,1,1
2403428,1,8,1,1N4AL2AP0CN4,999,1,64,1,1,0,F,2,1
2403450,1,1,1,2B3CA3CV8AH2,999,1,89,1,1,1,R,1,1
2403463,1,2,2,WA1FVAF16KD0,8,1,105,2,1,0,B,2,1
2403467,1,1,1,4S3BWAN69L30,999,1,40,1,2,1,L,1,1
2403467,1,1,1,4S3BWAN69L30,999,1,40,1,2,1,L,1,1
2403467,1,1,1,4S3BWAN69L30,999,1,999,1,2,1,L,1,1
2403467,1,1,1,4S3BWAN69L30,999,1,999,1,2,1,L,1,1
2403467,1,1,1,4S3BWAN69L30,999,0,40,1,2,1,L,1,1
2403467,1,1,1,4S3BWAN69L30,999,0,40,1,2,1,L,1,1
2403467,1,1,1,4S3BWAN69L30,999,0,999,1,2,1,L,1,1
2403467,1,1,1,4S3BWAN69L30,999,0,999,1,2,1,L,1,1
2403467,1,1,1,4S3BWAN69L30,999,1,40,1,2,1,L,1,1
2403467,1,1,1,4S3BWAN69L30,999,1,40,1,2,1,L,1,1
2403467,1,1,1,4S3BWAN69L30,999,1,999,1,2,1,L,1,1
2403467,1,1,1,4S3BWAN69L30,999,1,999,1,2,1,L,1,1
2403467,1,1,1,4S3BWAN69L30,999,0,40,1,2,1,L,1,1
2403467,1,1,1,4S3BWAN69L30,999,0,40,1,2,1,L,1,1
2403467,1,1,1,4S3BWAN69L30,999,0,999,1,2,1,L,1,1
2403467,1,1,1,4S3BWAN69L30,999,0,999,1,2,1,L,1,1
2403467,1,1,1,1LNLM81W4VY7,999,1,40,1,2,1,L,1,1
2403467,1,1,1,1LNLM81W4VY7,999,1,40,1,2,1,L,1,1
2403467,1,1,1,1LNLM81W4VY7,999,1,999,1,2,1,L,1,1
2403467,1,1,1,1LNLM81W4VY7,999,1,999,1,2,1,L,1,1
2403467,1,1,1,1LNLM81W4VY7,999,0,40,1,2,1,L,1,1
2403467,1,1,1,1LNLM81W4VY7,999,0,40,1,2,1,L,1,1
2403467,1,1,1,1LNLM81W4VY7,999,0,999,1,2,1,L,1,1
2403467,1,1,1,1LNLM81W4VY7,999,0,999,1,2,1,L,1,1
2403467,1,1,1,1LNLM81W4VY7,999,1,40,1,2,1,L,1,1
2403467,1,1,1,1LNLM81W4VY7,999,1,40,1,2,1,L,1,1
2403467,1,1,1,1LNLM81W4VY7,999,1,999,1,2,1,L,1,1
2403467,1,1,1,1LNLM81W4VY7,999,1,999,1,2,1,L,1,1
2403467,1,1,1,1LNLM81W4VY7,999,0,40,1,2,1,L,1,1
2403467,1,1,1,1LNLM81W4VY7,999,0,40,1,2,1,L,1,1
2403467,1,1,1,1LNLM81W4VY7,999,0,999,1,2,1,L,1,1
2403467,1,1,1,1LNLM81W4VY7,999,0,999,1,2,1,L,1,1
2403476,1,1,1,KL8CD6SA7MC7,39,1,89,1,1,1,F,1,1
2403489,1,1,1,3FTTW8H39RRA,999,1,64,3,1,1,F,1,1
2403489,11,1,1,3FTTW8H39RRA,999,1,64,3,1,1,F,1,1
2403491,1,1,1,3MW5R1J04L8B,999,1,48,1,1,1,F,1,1
2403494,1,1,1,KNDMB5C17H62,999,1,105,4,3,3,U,1,1
2403496,1,8,1,JF2SKAPC7PH5,999,2,129,2,1,1,R,1,1
2403498,1,1,1,JN1AY1AP7FM1,999,1,113,1,1,1,R,1,1
2403499,1,8,2,1FTFX1L54RKD,16,1,56,3,1,1,F,1,1
2403503,1,1,1,4M2EN4HE7AUJ,999,1,64,2,1,0,F,2,1
2403503,1,1,1,4M2EN4HE7AUJ,999,1,64,3,1,0,F,2,1
2403503,1,1,1,4M2EN4HE7AUJ,999,1,999,2,1,0,F,2,1
2403503,1,1,1,4M2EN4HE7AUJ,999,1,999,3,1,0,F,2,1
2403503,1,1,1,4M2EN4HE7AUJ,999,0,64,2,1,0,F,2,1
2403503,1,1,1,4M2EN4HE7AUJ,999,0,64,3,1,0,F,2,1
2403503,1,1,1,4M2EN4HE7AUJ,999,0,999,2,1,0,F,2,1
2403503,1,1,1,4M2EN4HE7AUJ,999,0,999,3,1,0,F,2,1
2403503,1,1,1,4M2EN4HE7AUJ,999,1,64,2,1,0,F,2,1
2403503,1,1,1,4M2EN4HE7AUJ,999,1,64,3,1,0,F,2,1
2403503,1,1,1,4M2EN4HE7AUJ,999,1,999,2,1,0,F,2,1
2403503,1,1,1,4M2EN4HE7AUJ,999,1,999,3,1,0,F,2,1
2403503,1,1,1,4M2EN4HE7AUJ,999,0,64,2,1,0,F,2,1
2403503,1,1,1,4M2EN4HE7AUJ,999,0,64,3,1,0,F,2,1
2403503,1,1,1,4M2EN4HE7AUJ,999,0,999,2,1,0,F,2,1
2403503,1,1,1,4M2EN4HE7AUJ,999,0,999,3,1,0,F,2,1
2403503,1,1,1,3FTNF21L44MA,999,1,64,2,1,0,F,2,1
2403503,1,1,1,3FTNF21L44MA,999,1,64,3,1,0,F,2,1
2403503,1,1,1,3FTNF21L44MA,999,1,999,2,1,0,F,2,1
2403503,1,1,1,3FTNF21L44MA,999,1,999,3,1,0,F,2,1
2403503,1,1,1,3FTNF21L44MA,999,0,64,2,1,0,F,2,1
2403503,1,1,1,3FTNF21L44MA,999,0,64,3,1,0,F,2,1
2403503,1,1,1,3FTNF21L44MA,999,0,999,2,1,0,F,2,1
2403503,1,1,1,3FTNF21L44MA,999,0,999,3,1,0,F,2,1
2403503,1,1,1,3FTNF21L44MA,999,1,64,2,1,0,F,2,1
2403503,1,1,1,3FTNF21L44MA,999,1,64,3,1,0,F,2,1
2403503,1,1,1,3FTNF21L44MA,999,1,999,2,1,0,F,2,1
2403503,1,1,1,3FTNF21L44MA,999,1,999,3,1,0,F,2,1
2403503,1,1,1,3FTNF21L44MA,999,0,64,2,1,0,F,2,1
2403503,1,1,1,3FTNF21L44MA,999,0,64,3,1,0,F,2,1
2403503,1,1,1,3FTNF21L44MA,999,0,999,2,1,0,F,2,1
2403503,1,1,1,3FTNF21L44MA,999,0,999,3,1,0,F,2,1
2403504,4,1,8,1C6SRFLM1MN8,27,1,40,3,2,2,F,1,1
2403511,1,1,1,3C4NJDDB0MT5,19,1,40,2,1,1,F,1,1
2403511,1,1,1,3C4NJDDB0MT5,19,1,40,2,1,1,F,1,1
2403511,1,1,1,3C4NJDDB0MT5,19,1,999,2,1,1,F,1,1
2403511,1,1,1,3C4NJDDB0MT5,19,1,999,2,1,1,F,1,1
2403511,1,1,1,3C4NJDDB0MT5,19,0,40,2,1,1,F,1,1
2403511,1,1,1,3C4NJDDB0MT5,19,0,40,2,1,1,F,1,1
2403511,1,1,1,3C4NJDDB0MT5,19,0,999,2,1,1,F,1,1
2403511,1,1,1,3C4NJDDB0MT5,19,0,999,2,1,1,F,1,1
2403511,1,1,1,3C4NJDDB0MT5,999,1,40,2,1,1,F,1,1
2403511,1,1,1,3C4NJDDB0MT5,999,1,40,2,1,1,F,1,1
2403511,1,1,1,3C4NJDDB0MT5,999,1,999,2,1,1,F,1,1
2403511,1,1,1,3C4NJDDB0MT5,999,1,999,2,1,1,F,1,1
2403511,1,1,1,3C4NJDDB0MT5,999,0,40,2,1,1,F,1,1
2403511,1,1,1,3C4NJDDB0MT5,999,0,40,2,1,1,F,1,1
2403511,1,1,1,3C4NJDDB0MT5,999,0,999,2,1,1,F,1,1
2403511,1,1,1,3C4NJDDB0MT5,999,0,999,2,1,1,F,1,1
2403511,1,1,1,5FNYF18448B0,19,1,40,2,1,1,F,1,1
2403511,1,1,1,5FNYF18448B0,19,1,40,2,1,1,F,1,1
2403511,1,1,1,5FNYF18448B0,19,1,999,2,1,1,F,1,1
2403511,1,1,1,5FNYF18448B0,19,1,999,2,1,1,F,1,1
2403511,1,1,1,5FNYF18448B0,19,0,40,2,1,1,F,1,1
2403511,1,1,1,5FNYF18448B0,19,0,40,2,1,1,F,1,1
2403511,1,1,1,5FNYF18448B0,19,0,999,2,1,1,F,1,1
2403511,1,1,1,5FNYF18448B0,19,0,999,2,1,1,F,1,1
2403511,1,1,1,5FNYF18448B0,999,1,40,2,1,1,F,1,1
2403511,1,1,1,5FNYF18448B0,999,1,40,2,1,1,F,1,1
2403511,1,1,1,5FNYF18448B0,999,1,999,2,1,1,F,1,1
2403511,1,1,1,5FNYF18448B0,999,1,999,2,1,1,F,1,1
2403511,1,1,1,5FNYF18448B0,999,0,40,2,1,1,F,1,1
2403511,1,1,1,5FNYF18448B0,999,0,40,2,1,1,F,1,1
